"SubjectID","AgeGroup","ToD_Condition","Imm_Delay","obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt"
"Sub050_ToD_Online","OA","Morning",1,"bathingsuit1_tr.png",293,293,-0.20720671,0.08795403,4.2507,105,-0.204010934,0.095131861,"Bckg19.jpg",288,65,8,1,1,1,24,288,311,51,176,288,"bathingsuit1_tr.png",1,-65,295,6.2846,1,1.5008,1,1.1178
"Sub050_ToD_Online","OA","Morning",1,"bathroomscale1_tr.png",225,225,-0.159170557,-0.159170557,2.6836,105,-0.13546926,-0.17977378,"Bckg17.jpg",226,17,51,2,1,1,48,226,235,285,318,226,"bathroomscale1_tr.png",1,217,217,4.1849,1,1.5035,1,0.9503
"Sub050_ToD_Online","OA","Morning",1,"bbqmachine1_tr.png",513,153,0.102193788,-0.200566602,4.8156,105,0.046801163,-0.22018216,"Bckg48.jpg",172,40,20,1,1,1,33,172,331,332,338,172,"bbqmachine1_tr.png",1,168,168,4.732,1,1.8006,1,1.0677
"Sub050_ToD_Online","OA","Morning",1,"bed1_tr.png",238,238,-0.19089661,-0.119285441,6.1182,105,-0.159170557,-0.159170557,"Bckg77.jpg",245,120,57,2,1,1,61,245,138,143,160,245,"bed1_tr.png",1,225,225,5.4508,1,2.1675,1,0.8354
"Sub050_ToD_Online","OA","Morning",1,"binder1_tr.png",84,84,0.223868032,0.023529478,4.3506,105,0.224964034,0.007855917,"Bckg82.jpg",91,21,39,1,1,1,9,91,236,320,312,91,"binder1_tr.png",1,448,88,4.9367,1,1.517,1,1.2838
"Sub050_ToD_Online","OA","Morning",1,"bird1_tr.png",32,32,0.119285441,0.19089661,3.6829,105,0.184392075,0.129112721,"Bckg2.jpg",39,72,120,3,1,1,85,39,118,137,33,39,"bird1_tr.png",1,55,55,5.6346,1,2.1128,1,0.4842
"Sub050_ToD_Online","OA","Morning",1,"boxinggloves1_tr.png",-81,279,-0.222329791,0.03521358,5.8863,105,0.122598879,0.188785718,"Bckg131.jpg",276,95,15,1,1,1,6,276,159,125,149,276,"boxinggloves1_tr.png",1,33,33,5.7943,1,1.5339,2,0.9845
"Sub050_ToD_Online","OA","Morning",1,"breakfast1_tr.png",312,312,-0.167282762,0.150622076,4.749,105,-0.20720671,0.08795403,"Bckg89.jpg",300,3,27,1,1,1,5,300,348,149,173,300,"breakfast1_tr.png",1,-67,293,6.7524,1,2.0855,1,1.2514
"Sub050_ToD_Online","OA","Morning",1,"cabinet1_tr.png",355,355,-0.019618859,0.224244582,4.1381,105,-0.125874971,-0.186617319,"Bckg13.jpg",355,110,33,1,1,1,25,355,291,250,164,355,"cabinet1_tr.png",1,214,214,4.111,1,2.2497,2,1.1859
"Sub050_ToD_Online","OA","Morning",1,"coat1_tr.png",93,93,0.224792667,-0.011780884,5.418,105,-0.224792667,-0.011780884,"Bckg108.jpg",94,102,80,2,1,1,44,94,309,13,198,94,"coat1_tr.png",1,-93,267,3.9859,1,3.0342,1,1.0006
"Sub050_ToD_Online","OA","Morning",1,"coffeemug1_tr.png",311,311,-0.169886002,0.147679648,2.6514,105,-0.159170557,0.159170557,"Bckg20.jpg",325,70,111,3,1,1,108,325,253,113,22,325,"coffeemug1_tr.png",1,-45,315,6.5181,1,1.9504,1,0.5837
"Sub050_ToD_Online","OA","Morning",1,"cookie1_tr.png",200,200,-0.076989131,-0.211525899,3.5836,105,-0.08795403,-0.20720671,"Bckg1.jpg",196,109,84,3,1,1,117,196,142,307,242,196,"cookie1_tr.png",1,203,203,4.1355,1,1.9842,1,0.6678
"Sub050_ToD_Online","OA","Morning",1,"encyclopedia1_tr.png",-65,295,-0.204010934,0.095131861,6.3084,105,-0.119285441,0.19089661,"Bckg72.jpg",286,11,72,2,1,1,41,286,151,110,236,286,"encyclopedia1_tr.png",1,-32,328,6.1837,1,2.6283,1,1.0022
"Sub050_ToD_Online","OA","Morning",1,"fireextinguisher1_tr.png",306,306,-0.182110664,0.132311142,4.2193,105,-0.216381123,0.062046289,"Bckg88.jpg",294,85,83,3,1,1,107,294,212,94,215,294,"fireextinguisher1_tr.png",1,-74,286,5.6862,1,1.3508,1,0.9671
"Sub050_ToD_Online","OA","Morning",1,"goggle1_tr.png",31,31,0.115935668,0.192949354,6.0863,105,0.150622076,0.167282762,"Bckg120.jpg",25,96,9,1,1,1,40,25,157,292,131,25,"goggle1_tr.png",1,402,42,3.9273,1,1.662,1,1.0234
"Sub050_ToD_Online","OA","Morning",1,"grater1_tr.png",221,221,-0.147679648,-0.169886002,2.4508,105,-0.027432931,-0.22342329,"Bckg118.jpg",227,108,31,1,1,1,34,227,183,311,225,227,"grater1_tr.png",1,547,187,7.598,1,2.8471,2,1.5497
"Sub050_ToD_Online","OA","Morning",1,"hairdryer1_tr.png",52,52,NA,NA,1.4022,105,0.212837328,0.073285769,"Bckg79.jpg",63,73,82,3,1,1,94,63,52,27,90,63,"hairdryer1_tr.png",1,71,71,3.962,1,1.3814,1,0.9348
"Sub050_ToD_Online","OA","Morning",1,"handsoap1_tr.png",430,70,0.211525899,0.076989131,3.2183,105,0.204010934,0.095131861,"Bckg73.jpg",74,57,103,3,1,1,104,74,352,41,5,74,"handsoap1_tr.png",1,65,65,2.7355,1,1.7579,1,0.9178
"Sub050_ToD_Online","OA","Morning",1,"iceskates1_tr.png",212,212,-0.119285441,-0.19089661,3.3503,105,-0.129112721,-0.184392075,"Bckg27.jpg",186,64,85,3,1,1,97,186,280,131,293,186,"iceskates1_tr.png",1,215,215,5.4173,1,0.9675,1,0.7591
"Sub050_ToD_Online","OA","Morning",1,"jackolantern1_tr.png",55,55,0.184392075,0.129112721,6.2823,105,0.156368405,0.161924223,"Bckg21.jpg",51,93,38,1,1,1,12,51,161,66,118,51,"jackolantern1_tr.png",1,44,44,3.1006,1,1.5676,1,1.1764
"Sub050_ToD_Online","OA","Morning",1,"jellybeans1_tr.png",231,231,-0.174936457,-0.14166075,4.7545,105,-0.161924223,-0.156368405,"Bckg46.jpg",235,49,109,3,1,1,120,235,347,110,157,235,"jellybeans1_tr.png",1,226,226,4.7859,1,1.2793,1,0.9935
"Sub050_ToD_Online","OA","Morning",1,"lei1_tr.png",400,40,0.144692237,0.172437493,5.3354,105,0.138586112,0.177382135,"Bckg119.jpg",49,5,94,3,1,1,112,49,174,32,226,49,"lei1_tr.png",1,38,38,3.3171,1,1.2659,1,0.6676
"Sub050_ToD_Online","OA","Morning",1,"lipstick1_tr.png",474,114,0.205640142,-0.09155689,4.667,105,0.210150037,-0.080669041,"Bckg22.jpg",106,22,98,3,1,1,99,106,284,129,228,106,"lipstick1_tr.png",1,111,111,5.1666,1,1.1331,1,0.6337
"Sub050_ToD_Online","OA","Morning",1,"loaf1_tr.png",469,109,0.212837328,-0.073285769,3.5033,105,0.167282762,-0.150622076,"Bckg90.jpg",101,25,90,3,1,1,83,101,357,138,325,101,"loaf1_tr.png",1,132,132,3.7653,1,1.368,1,0.5686
"Sub050_ToD_Online","OA","Morning",1,"mouthwash1_tr.png",-17,343,-0.06581321,0.21526531,4.034,105,-0.039088406,0.221681368,"Bckg109.jpg",352,100,55,2,1,1,68,352,115,250,226,352,"mouthwash1_tr.png",1,350,350,4.3518,1,2.4962,1,1.2314
"Sub050_ToD_Online","OA","Morning",1,"penguin1_tr.png",433,73,0.21526531,0.06581321,3.7175,105,0.222910491,-0.031328026,"Bckg114.jpg",71,7,106,3,1,1,90,71,333,350,66,71,"penguin1_tr.png",1,458,98,3.5677,1,1.6524,1,0.4844
"Sub050_ToD_Online","OA","Morning",1,"pickle1_tr.png",125,125,0.184392075,-0.129112721,2.967,105,0.150622076,-0.167282762,"Bckg66.jpg",150,83,113,3,1,1,118,150,65,78,256,150,"pickle1_tr.png",1,138,138,3.4844,1,1.1527,1,0.6177
"Sub050_ToD_Online","OA","Morning",1,"pin1_tr.png",300,300,-0.194943323,0.11255058,3.981,105,-0.167282762,0.150622076,"Bckg59.jpg",300,82,12,1,1,1,1,300,260,88,40,300,"pin1_tr.png",1,-48,312,5.6297,1,2.5711,1,1.492
"Sub050_ToD_Online","OA","Morning",1,"podium1_tr.png",-15,345,-0.058260467,0.217431024,5.1669,105,-0.023529478,0.223868032,"Bckg75.jpg",356,113,2,1,1,1,13,356,73,322,182,356,"podium1_tr.png",1,354,354,3.634,1,1.721,1,1.2844
"Sub050_ToD_Online","OA","Morning",1,"pokerchips1_tr.png",27,27,0.102193788,0.200566602,3.9338,105,0.095131861,0.204010934,"Bckg127.jpg",11,88,66,2,1,1,66,11,51,229,63,11,"pokerchips1_tr.png",1,25,25,6.5008,1,1.738,1,1.048
"Sub050_ToD_Online","OA","Morning",1,"popcorn1_tr.png",147,147,0.122598879,-0.188785718,3.3005,105,0.167282762,0.150622076,"Bckg76.jpg",144,15,73,2,1,1,63,144,211,30,310,144,"popcorn1_tr.png",1,48,48,10.434,1,1.9839,2,0.618
"Sub050_ToD_Online","OA","Morning",1,"potatochips1_tr.png",382,22,0.084324379,0.208710161,5.384,105,-0.015702263,0.224552825,"Bckg124.jpg",13,81,96,3,1,1,96,13,164,112,355,13,"potatochips1_tr.png",1,-4,356,4.2145,1,2.1343,2,0.886
"Sub050_ToD_Online","OA","Morning",1,"rubikscube1_tr.png",112,112,0.208710161,-0.084324379,3.9512,105,0.182110664,-0.132311142,"Bckg122.jpg",113,105,116,3,1,1,93,113,4,222,200,113,"rubikscube1_tr.png",1,126,126,4.5842,1,1.0182,1,0.6905
"Sub050_ToD_Online","OA","Morning",1,"scarf1_tr.png",261,261,-0.222329791,-0.03521358,3.3011,105,-0.214083925,-0.069560084,"Bckg51.jpg",276,59,102,3,1,1,89,276,231,56,236,276,"scarf1_tr.png",1,-108,252,4.9178,1,1.8175,1,0.6511
"Sub050_ToD_Online","OA","Morning",1,"skippingrope1_tr.png",63,63,0.200566602,0.102193788,2.7825,105,0.159170557,0.159170557,"Bckg7.jpg",60,45,52,2,1,1,59,60,87,213,277,60,"skippingrope1_tr.png",1,405,45,5.5833,1,1.7168,1,1.0175
"Sub050_ToD_Online","OA","Morning",1,"starfish1_tr.png",421,61,0.196877911,0.109131208,6.7017,105,0.204010934,0.095131861,"Bckg106.jpg",77,54,13,1,1,1,16,77,197,61,78,77,"starfish1_tr.png",1,65,65,2.9841,1,1.6481,1,1.1443
"Sub050_ToD_Online","OA","Morning",1,"stoplights1_tr.png",214,214,NA,NA,2.0346,105,-0.098677854,0.202319582,"Bckg53.jpg",219,60,47,2,1,1,56,219,214,124,240,219,"stoplights1_tr.png",1,-26,334,6.6011,1,2.6675,2,1.3177
"Sub050_ToD_Online","OA","Morning",1,"streamer1_tr.png",-25,335,-0.095131861,0.204010934,2.9339,105,-0.11255058,0.194943323,"Bckg4.jpg",338,35,101,3,1,1,88,338,69,290,195,338,"streamer1_tr.png",1,330,330,4.7513,1,1.4339,1,0.7117
"Sub050_ToD_Online","OA","Morning",1,"sunglasses1_tr.png",391,31,0.115935668,0.192949354,3.6334,105,0.188785718,0.122598879,"Bckg11.jpg",27,29,22,1,1,1,20,27,287,111,147,27,"sunglasses1_tr.png",1,57,57,3.9325,1,7.6003,2,2.1348
"Sub050_ToD_Online","OA","Morning",1,"telephonebooth1_tr.png",-142,218,-0.138586112,-0.177382135,5.9678,105,-0.115935668,-0.192949354,"Bckg107.jpg",214,63,28,1,1,1,27,214,64,281,300,214,"telephonebooth1_tr.png",1,211,211,4.9185,1,1.9176,2,1.4381
"Sub050_ToD_Online","OA","Morning",1,"tennisball1_tr.png",380,20,0.076989131,0.211525899,4.2002,105,0.098677854,0.202319582,"Bckg125.jpg",15,31,18,1,1,1,28,15,270,276,311,15,"tennisball1_tr.png",1,386,26,5.8009,1,2.1038,1,1.2174
"Sub050_ToD_Online","OA","Morning",1,"toad1_tr.png",400,40,0.144692237,0.172437493,6.6373,105,-0.132311142,-0.182110664,"Bckg65.jpg",25,27,46,2,1,1,55,25,278,24,220,25,"toad1_tr.png",1,-144,216,5.1171,1,1.1443,1,0.6506
"Sub050_ToD_Online","OA","Morning",1,"toothpaste1_tr.png",234,234,-0.182110664,-0.132311142,2.9687,105,-0.17977378,-0.13546926,"Bckg38.jpg",259,1,112,3,1,1,100,259,232,85,230,259,"toothpaste1_tr.png",1,-127,233,5.8848,1,1.2344,1,0.8838
"Sub050_ToD_Online","OA","Morning",1,"tractor1_tr.png",312,312,-0.167282762,0.150622076,4.9982,105,0.144692237,-0.172437493,"Bckg63.jpg",316,86,56,2,1,1,77,316,132,20,87,316,"tractor1_tr.png",1,140,140,4.0911,1,3.2173,1,1.0189
"Sub050_ToD_Online","OA","Morning",1,"trumpet1_tr.png",347,347,-0.050636743,0.219331832,5.4014,105,-0.003928557,0.225066876,"Bckg130.jpg",355,58,25,1,1,1,30,355,313,133,32,355,"trumpet1_tr.png",1,-1,359,6.3858,1,1.5997,1,1.7849
"Sub050_ToD_Online","OA","Morning",1,"turtle1_tr.png",207,207,-0.102193788,-0.200566602,3.8337,105,-0.069560084,-0.214083925,"Bckg44.jpg",223,61,61,2,1,1,74,223,185,158,305,223,"turtle1_tr.png",1,198,198,5.6675,1,1.9511,1,0.9575
"Sub050_ToD_Online","OA","Morning",1,"vacuum1_tr.png",475,115,0.204010934,-0.095131861,4.2671,105,0.224552825,-0.015702263,"Bckg60.jpg",108,97,41,2,1,1,79,108,327,356,335,108,"vacuum1_tr.png",1,454,94,5.2009,1,2.0838,1,1.058
"Sub050_ToD_Online","OA","Morning",1,"vegeplatter1_tr.png",230,230,-0.172437493,-0.144692237,5.7006,105,-0.210150037,-0.080669041,"Bckg70.jpg",246,30,59,2,1,1,62,246,122,321,75,246,"vegeplatter1_tr.png",1,249,249,4.3698,1,1.4119,1,0.5511
"Sub050_ToD_Online","OA","Morning",1,"wagon1_tr.png",91,91,0.225066876,-0.003928557,3.4178,105,0.222910491,0.031328026,"Bckg47.jpg",95,38,40,1,1,1,37,95,87,36,143,95,"wagon1_tr.png",1,82,82,4.4375,1,1.9116,1,1.1004
"Sub050_ToD_Online","OA","Morning",1,"wheelchair1_tr.png",168,168,0.046801163,-0.22018216,5.4505,105,0.09155689,-0.205640142,"Bckg80.jpg",171,52,6,1,1,1,21,171,180,294,263,171,"wheelchair1_tr.png",1,156,156,5.134,1,1.7838,1,1.1172
"Sub051_ToD_Online","OA","Morning",1,"abacus1_tr.png",-59,301,-0.217349564,0.130596793,5.0389,5,-0.23510347,0.094987967,"Bckg135.jpg",299,41,86,3,1,1,115,299,113,108,23,299,"abacus1_tr.png",1,-68,292,5.9138,1,1.3808,2,0.1161
"Sub051_ToD_Online","OA","Morning",1,"asparagus1_tr.png",262,262,-0.251099561,-0.035289742,4.4682,5,-0.25260236,0.022099843,"Bckg134.jpg",263,47,14,1,1,1,16,263,290,137,190,263,"asparagus1_tr.png",1,275,275,5.6996,1,1.5769,1,1.0355
"Sub051_ToD_Online","OA","Morning",1,"bagel1_tr.png",243,243,NA,NA,1.2187,5,-0.231645219,-0.103135096,"Bckg43.jpg",246,20,114,3,1,1,104,246,243,284,250,246,"bagel1_tr.png",1,246,246,2.6782,1,2.1301,1,0.2985
"Sub051_ToD_Online","OA","Morning",1,"banana1_tr.png",55,55,0.207710139,0.145440205,5.3324,5,0.162989893,0.19424379,"Bckg93.jpg",44,114,1,1,1,1,35,44,233,78,338,44,"banana1_tr.png",1,40,40,5.2003,1,2.7701,1,0.8858
"Sub051_ToD_Online","OA","Morning",1,"bandaid1_tr.png",251,251,-0.239752554,-0.082553425,4.0512,5,-0.247068348,-0.057040222,"Bckg45.jpg",246,107,15,1,1,1,19,246,143,243,11,246,"bandaid1_tr.png",1,257,257,4.9191,1,1.8963,1,1.1831
"Sub051_ToD_Online","OA","Morning",1,"basket1_tr.png",118,118,0.223886602,-0.119042618,3.5797,5,0.12678363,-0.219595689,"Bckg24.jpg",110,8,49,2,1,1,65,110,14,332,96,110,"basket1_tr.png",1,150,150,8.3765,1,1.6117,1,0.4033
"Sub051_ToD_Online","OA","Morning",1,"bbqmachine1_tr.png",529,169,0.048382914,-0.248908515,6.8671,5,0.044031493,-0.249715004,"Bckg48.jpg",172,40,35,1,1,1,28,172,331,332,338,172,"bbqmachine1_tr.png",1,170,170,5.6885,1,1.3991,1,0.6813
"Sub051_ToD_Online","OA","Morning",1,"bowlingpin1_tr.png",301,301,-0.217349564,0.130596793,4.3335,5,NA,NA,"Bckg34.jpg",301,48,83,3,1,1,84,301,219,51,324,301,"bowlingpin1_tr.png",1,51,51,1.4254,1,2.5281,2,0.3439
"Sub051_ToD_Online","OA","Morning",1,"boxinggloves1_tr.png",283,283,-0.247068348,0.057040222,3.9892,5,NA,NA,"Bckg131.jpg",276,95,44,2,1,1,74,276,159,125,149,276,"boxinggloves1_tr.png",1,125,125,0.397,1,2.0903,2,0.465
"Sub051_ToD_Online","OA","Morning",1,"breakfast1_tr.png",314,314,-0.182401022,0.17614262,3.7507,5,-0.225930083,0.115117127,"Bckg89.jpg",300,3,90,3,1,1,94,300,348,149,173,300,"breakfast1_tr.png",1,-63,297,5.7635,1,1.5205,1,0.2698
"Sub051_ToD_Online","OA","Morning",1,"cakemixer1_tr.png",250,250,-0.238275283,-0.086725111,4.4994,5,-0.253412794,-0.00884937,"Bckg12.jpg",255,117,64,2,1,1,79,255,108,314,330,255,"cakemixer1_tr.png",1,268,268,2.6811,1,2.2242,1,0.3841
"Sub051_ToD_Online","OA","Morning",1,"coat1_tr.png",451,91,0.25352864,-0.004425359,9.2084,5,0.19136964,-0.16635509,"Bckg108.jpg",94,102,29,1,1,1,30,94,309,13,198,94,"coat1_tr.png",1,131,131,4.4842,1,2.9169,1,1.0365
"Sub051_ToD_Online","OA","Morning",1,"crayon1_tr.png",268,268,-0.253412794,-0.00884937,4.6649,5,-0.25356726,3.1053e-17,"Bckg87.jpg",267,33,52,2,1,1,63,267,220,22,283,267,"crayon1_tr.png",1,-90,270,3.7495,1,2.2098,1,0.1488
"Sub051_ToD_Online","OA","Morning",1,"eggs1_tr.png",90,90,0.25356726,0,3.7826,5,0.25352864,0.004425359,"Bckg132.jpg",84,28,26,1,1,1,22,84,124,265,170,84,"eggs1_tr.png",1,449,89,5.8031,1,1.6981,1,0.5365
"Sub051_ToD_Online","OA","Morning",1,"encyclopedia1_tr.png",287,287,-0.242487577,0.074135892,5.7072,5,-0.215037232,0.134370176,"Bckg72.jpg",286,11,117,3,1,1,108,286,151,110,236,286,"encyclopedia1_tr.png",1,-58,302,5.2959,1,1.3861,1,0.851
"Sub051_ToD_Online","OA","Morning",1,"granola1_tr.png",212,212,-0.134370176,-0.215037232,2.9164,5,-0.111156571,-0.227904744,"Bckg49.jpg",191,103,113,3,1,1,102,191,262,206,48,191,"granola1_tr.png",1,206,206,2.03,1,1.5815,1,0.2989
"Sub051_ToD_Online","OA","Morning",1,"hairdryer1_tr.png",62,62,0.223886602,0.119042618,2.2524,5,NA,NA,"Bckg79.jpg",63,73,120,3,1,1,92,63,52,27,90,63,"hairdryer1_tr.png",1,27,27,0.8519,1,2.8704,2,0.619
"Sub051_ToD_Online","OA","Morning",1,"hammer1_tr.png",229,229,-0.19136964,-0.16635509,3.9765,5,-0.172932455,-0.185447354,"Bckg138.jpg",237,118,72,2,1,1,68,237,139,321,245,237,"hammer1_tr.png",1,223,223,4.625,1,3.5597,1,0.1905
"Sub051_ToD_Online","OA","Morning",1,"handsoap1_tr.png",438,78,0.248026207,0.052719598,3.7205,5,NA,NA,"Bckg73.jpg",74,57,18,1,1,1,18,74,352,41,5,74,"handsoap1_tr.png",1,41,41,2.9143,1,3.7232,2,1.3463
"Sub051_ToD_Online","OA","Morning",1,"highheel1_tr.png",126,126,0.205140223,-0.149043096,3.7127,5,0.219595689,-0.12678363,"Bckg57.jpg",128,77,31,1,1,1,5,128,108,34,194,128,"highheel1_tr.png",1,120,120,3.7345,1,2.3279,1,0.5664
"Sub051_ToD_Online","OA","Morning",1,"hotdog1_tr.png",153,153,0.115117127,-0.225930083,5.235,5,0.138102628,-0.212659398,"Bckg126.jpg",152,42,99,3,1,1,119,152,327,275,320,152,"hotdog1_tr.png",1,147,147,3.7462,1,1.2644,1,0.1641
"Sub051_ToD_Online","OA","Morning",1,"jackolantern1_tr.png",57,57,0.212659398,0.138102628,4.8103,5,NA,NA,"Bckg21.jpg",51,93,94,3,1,1,109,51,161,66,118,51,"jackolantern1_tr.png",1,66,66,1.7176,1,1.6135,1,0.2319
"Sub051_ToD_Online","OA","Morning",1,"kite1_tr.png",185,185,-0.022099843,-0.25260236,4.6177,5,NA,NA,"Bckg128.jpg",181,115,5,1,1,1,23,181,59,221,177,181,"kite1_tr.png",1,221,221,1.8686,1,3.5484,2,1.0525
"Sub051_ToD_Online","OA","Morning",1,"lei1_tr.png",38,38,0.156111593,0.199813728,4.7603,5,0.17614262,0.182401022,"Bckg119.jpg",49,5,89,3,1,1,82,49,174,32,226,49,"lei1_tr.png",1,44,44,2.6919,1,1.8128,1,0.2356
"Sub051_ToD_Online","OA","Morning",1,"loaf1_tr.png",461,101,0.248908515,-0.048382914,4.4977,5,NA,NA,"Bckg90.jpg",101,25,55,2,1,1,58,101,357,138,325,101,"loaf1_tr.png",1,138,138,1.7484,1,1.4393,1,0.5512
"Sub051_ToD_Online","OA","Morning",1,"motorcycle1_tr.png",258,258,-0.248026207,-0.052719598,4.0981,5,-0.25352864,-0.004425359,"Bckg100.jpg",260,4,67,2,1,1,66,260,342,17,98,260,"motorcycle1_tr.png",1,-91,269,6.793,1,3.5923,1,0.2409
"Sub051_ToD_Online","OA","Morning",1,"nailpolish1_tr.png",298,298,-0.223886602,0.119042618,4.496,5,0.044031493,0.249715004,"Bckg84.jpg",301,32,54,2,1,1,71,301,148,320,226,301,"nailpolish1_tr.png",1,370,10,3.3709,1,2.6915,1,0.5364
"Sub051_ToD_Online","OA","Morning",1,"paintpalette1_tr.png",257,257,-0.247068348,-0.057040222,2.7331,5,-0.253412794,0.00884937,"Bckg56.jpg",259,16,112,3,1,1,87,259,311,154,192,259,"paintpalette1_tr.png",1,272,272,5.5024,1,1.9101,1,0.8737
"Sub051_ToD_Online","OA","Morning",1,"pan1_tr.png",131,131,0.19136964,-0.16635509,2.7121,5,0.156111593,-0.199813728,"Bckg58.jpg",133,116,41,2,1,1,72,133,89,30,229,133,"pan1_tr.png",1,142,142,3.6613,1,1.6109,1,1.4026
"Sub051_ToD_Online","OA","Morning",1,"partyhats1_tr.png",55,55,0.207710139,0.145440205,5.1217,5,0.248908515,0.048382914,"Bckg110.jpg",52,18,73,2,1,1,61,52,175,231,196,52,"partyhats1_tr.png",1,439,79,5.4634,1,1.8755,1,0.2318
"Sub051_ToD_Online","OA","Morning",1,"pickle1_tr.png",137,137,0.172932455,-0.185447354,2.9522,5,0.12678363,-0.219595689,"Bckg66.jpg",150,83,4,1,1,1,13,150,65,78,256,150,"pickle1_tr.png",1,150,150,3.832,1,1.7607,1,0.7874
"Sub051_ToD_Online","OA","Morning",1,"pin1_tr.png",296,296,-0.227904744,0.111156571,6.2177,5,-0.169669614,0.188437197,"Bckg59.jpg",300,82,40,1,1,1,34,300,260,88,40,300,"pin1_tr.png",1,-42,318,6.1224,1,1.336,1,2.0666
"Sub051_ToD_Online","OA","Morning",1,"pinecone1_tr.png",164,164,0.069892609,-0.243744494,5.218,5,NA,NA,"Bckg10.jpg",167,55,8,1,1,1,15,167,204,167,102,167,"pinecone1_tr.png",1,167,167,1.4893,1,2.5827,2,0.9979
"Sub051_ToD_Online","OA","Morning",1,"pizza1_tr.png",27,27,0.115117127,0.225930083,5.6167,5,0.138102628,0.212659398,"Bckg83.jpg",31,80,22,1,1,1,39,31,153,237,175,31,"pizza1_tr.png",1,33,33,6.7844,1,1.4495,1,0.7015
"Sub051_ToD_Online","OA","Morning",1,"popcorn1_tr.png",145,145,0.145440205,-0.207710139,3.5903,5,0.141793012,-0.210216786,"Bckg76.jpg",144,15,115,3,1,1,83,144,211,30,310,144,"popcorn1_tr.png",1,146,146,5.1826,1,1.3913,1,0.2674
"Sub051_ToD_Online","OA","Morning",1,"potatochips1_tr.png",376,16,0.069892609,0.243744494,6.0472,5,0.026504996,0.252178192,"Bckg124.jpg",13,81,68,2,1,1,80,13,164,112,355,13,"potatochips1_tr.png",1,6,6,4.1522,1,1.8567,1,0.1324
"Sub051_ToD_Online","OA","Morning",1,"qtips1_tr.png",161,161,0.082553425,-0.239752554,5.3702,5,NA,NA,"Bckg129.jpg",171,92,34,1,1,1,32,171,235,155,124,171,"qtips1_tr.png",1,155,155,1.8007,1,2.6843,2,1.5096
"Sub051_ToD_Online","OA","Morning",1,"radish1_tr.png",215,215,-0.145440205,-0.207710139,2.9756,5,-0.156111593,-0.199813728,"Bckg112.jpg",221,14,98,3,1,1,103,221,203,64,59,221,"radish1_tr.png",1,218,218,5.0956,1,1.9372,1,0.1163
"Sub051_ToD_Online","OA","Morning",1,"ricecooker1_tr.png",20,20,0.086725111,0.238275283,5.5164,5,NA,NA,"Bckg102.jpg",14,19,92,3,1,1,116,14,178,267,92,14,"ricecooker1_tr.png",1,267,267,0.9646,1,2.8622,2,0.4848
"Sub051_ToD_Online","OA","Morning",1,"rubikscube1_tr.png",116,116,0.227904744,-0.111156571,4.68,5,0.19424379,-0.162989893,"Bckg122.jpg",113,105,48,2,1,1,69,113,4,222,200,113,"rubikscube1_tr.png",1,130,130,4.8163,1,1.6238,2,0.3413
"Sub051_ToD_Online","OA","Morning",1,"scrabble1_tr.png",28,28,0.119042618,0.223886602,4.7432,5,0.017687958,0.252949583,"Bckg91.jpg",15,39,106,3,1,1,88,15,152,156,110,15,"scrabble1_tr.png",1,4,4,5.0973,1,1.3971,1,0.1183
"Sub051_ToD_Online","OA","Morning",1,"silvertray1_tr.png",281,281,-0.248908515,0.048382914,3.8604,5,-0.022099843,-0.25260236,"Bckg64.jpg",288,6,77,2,1,1,47,288,241,343,248,288,"silvertray1_tr.png",1,185,185,4.4759,1,2.12,1,0.1323
"Sub051_ToD_Online","OA","Morning",1,"sippycup1_tr.png",110,110,0.238275283,-0.086725111,3.5018,5,NA,NA,"Bckg105.jpg",107,106,17,1,1,1,9,107,24,15,204,107,"sippycup1_tr.png",1,15,15,1.7345,1,3.3765,2,1.5033
"Sub051_ToD_Online","OA","Morning",1,"soccerball1_tr.png",50,50,0.19424379,0.162989893,3.5347,5,0.197058772,0.159575047,"Bckg101.jpg",43,53,108,3,1,1,113,43,86,145,39,43,"soccerball1_tr.png",1,51,51,6.2791,1,3.0133,1,0.3164
"Sub051_ToD_Online","OA","Morning",1,"suit1_tr.png",261,261,-0.250445426,-0.039666659,5.8382,5,-0.25352864,-0.004425359,"Bckg52.jpg",262,36,47,2,1,1,45,262,153,255,138,262,"suit1_tr.png",1,269,269,3.3555,1,2.1498,1,0.46
"Sub051_ToD_Online","OA","Morning",1,"tennisball1_tr.png",378,18,0.078356593,0.241156795,5.1839,5,0.052719598,0.248026207,"Bckg125.jpg",15,31,3,1,1,1,27,15,270,276,311,15,"tennisball1_tr.png",1,372,12,4.8682,1,1.4896,1,0.7549
"Sub051_ToD_Online","OA","Morning",1,"toaster1_tr.png",361,1,0.004425359,0.25352864,3.9143,5,NA,NA,"Bckg104.jpg",358,119,53,2,1,1,55,358,291,211,356,358,"toaster1_tr.png",1,211,211,1.2316,1,2.6391,2,1.0711
