"SubID","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age","block","CorrectRecallOld","ForgetRecallOld","CorrectRecallNew","NewRecallOld","AgeGroup","ToD_Condition","Date","z_CorrectRecallOld","z_ForgetRecallOld","z_CorrectRecallNew","z_NewRecallOld","Outlier_Block_CorrectRecallOld","Outlier_Block_ForgetRecallOld","Outlier_Block_CorrectRecallNew","Outlier_Block_NewRecallOld","Outlier_Block_Any","Chance_CorrectRecallOverall","HitRate","FalseAlarmRate","RecognitionScore","z_HitRate","z_FalseAlarmRate","z_RecognitionScore","HR_outlier","FA_outlier","Rec_outlier"
"Sub068_ToD_Online",6.75471698113208,-0.830188679245283,FALSE,42.0943396226415,9.49056603773585,FALSE,"Overall",53,7,23,1,"OA","Night","28/10/24",0.718996417689386,-0.712196062783277,0.189133097237346,-0.102555712468538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883333333333333,0.0416666666666667,0.841666666666667,0.587794218195575,-0.167301122939874,0.582894403738959,FALSE,FALSE,FALSE
"Sub069_ToD_Online",8.71929824561403,0.578947368421053,FALSE,89.5438596491228,2.94736842105263,FALSE,"Overall",57,3,10,14,"OA","Night","28/10/24",1.15015736668269,-1.15158482016143,-6.02599062586769,6.2828868059673,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.95,0.583333333333333,0.366666666666667,1.03646611756097,4.74368250938605,-2.0342877985839,FALSE,TRUE,FALSE
"Sub070_ToD_Online",9.26666666666667,-0.0666666666666667,FALSE,73.4444444444444,-11.6222222222222,FALSE,"Overall",45,15,24,0,"OA","Night","28/10/24",-0.143325480297225,0.166581451973038,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0,0.75,-0.309549580535222,-0.545069094657253,0.077824154167881,FALSE,FALSE,FALSE
"Sub071_ToD_Online",7.88372093023256,3.41860465116279,FALSE,39.046511627907,6.16279069767442,FALSE,"Overall",43,17,20,2,"OA","Night","28/10/24",-0.358905954793878,0.386275830662117,-1.2451262234792,0.388632173564987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.716666666666667,0.0909090909090909,0.625757575757576,-0.533885530217922,0.279151934544301,-0.606733870044158,FALSE,FALSE,FALSE
"Sub072_ToD_Online",13.2857142857143,-0.178571428571429,FALSE,27.6785714285714,-4.42857142857143,FALSE,"Overall",56,4,24,0,"OA","Night","28/10/24",1.04236712943436,-1.0417376308169,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.933333333333333,0,0.933333333333333,0.924298142719625,-0.545069094657253,1.08796465331004,FALSE,FALSE,FALSE
"Sub073_ToD_Online",5.41379310344828,-1.55172413793103,FALSE,26.3103448275862,-6.37931034482759,FALSE,"Overall",58,2,23,1,"OA","Night","28/10/24",1.25794760393102,-1.26143200950597,0.189133097237346,-0.102555712468538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.966666666666667,0.0416666666666667,0.925,1.14863409240232,-0.167301122939874,1.0420491760763,FALSE,FALSE,FALSE
"Sub074_ToD_Online",15.3333333333333,3.85964912280702,FALSE,28.280701754386,8.31578947368421,FALSE,"Overall",57,3,23,0,"OA","Night","6/11/2024",1.15015736668269,-1.15158482016143,0.189133097237346,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95,0,0.95,1.03646611756097,-0.545069094657253,1.17979560777751,FALSE,FALSE,FALSE
"Sub075_ToD_Online",5.66037735849057,-0.490566037735849,FALSE,51.6603773584906,-9.39622641509434,FALSE,"Overall",53,7,22,2,"OA","Night","6/11/2024",0.718996417689386,-0.712196062783277,-0.288953343001503,0.388632173564987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883333333333333,0.0833333333333333,0.8,0.587794218195575,0.210466848777505,0.353317017570287,FALSE,FALSE,FALSE
"Sub076_ToD_Online",4.93023255813953,-0.697674418604651,FALSE,39.6511627906977,5.13953488372093,FALSE,"Overall",43,17,22,2,"OA","Night","6/11/2024",-0.358905954793878,0.386275830662117,-0.288953343001503,0.388632173564987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.716666666666667,0.0833333333333333,0.633333333333333,-0.533885530217922,0.210466848777505,-0.5649925271044,FALSE,FALSE,FALSE
"Sub077_ToD_Online",9.94285714285714,2.28571428571429,FALSE,49.8857142857143,5.48571428571429,FALSE,"Overall",35,23,24,0,"OA","Night","6/11/2024",-1.22122785278049,1.04535896672935,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.603448275862069,0,0.603448275862069,-1.29585418689881,-0.545069094657253,-0.729654928218482,FALSE,FALSE,FALSE
"Sub078_ToD_Online",6.44444444444444,0.185185185185185,FALSE,64.8518518518518,-14.4444444444444,FALSE,"Overall",54,6,15,9,"OA","Night","6/11/2024",0.826786654937712,-0.822043252127817,-3.63555842467345,3.82694737579967,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.9,0.375,0.525,0.699962193036925,2.85484265079916,-1.16189373114295,FALSE,FALSE,FALSE
"Sub079_ToD_Online",5.61111111111111,-0.111111111111111,FALSE,46.1388888888889,4.19444444444444,FALSE,"Overall",36,24,23,1,"OA","Night","6/11/2024",-1.11343761553216,1.15520615607389,0.189133097237346,-0.102555712468538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,0.0416666666666667,0.558333333333333,-1.31906135410737,-0.167301122939874,-0.978231822208009,FALSE,FALSE,FALSE
"Sub080_ToD_Online",4.82857142857143,1.8,FALSE,37.6285714285714,2.54285714285714,FALSE,"Overall",35,25,24,0,"YA","Night","6/11/2024",-1.22122785278049,1.26505334541843,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.583333333333333,0,0.583333333333333,-1.09292479016851,-0.824606226461121,-0.74317390123026,FALSE,FALSE,FALSE
"Sub081_ToD_Online",3.75471698113208,0.622641509433962,FALSE,22.8301886792453,1.50943396226415,FALSE,"Overall",53,7,24,0,"YA","Night","6/11/2024",0.718996417689386,-0.712196062783277,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883333333333333,0,0.883333333333333,0.831787149183245,-0.824606226461121,0.994718692273033,FALSE,FALSE,FALSE
"Sub082_ToD_Online",9.61904761904762,0.238095238095238,FALSE,64.1904761904762,14.1904761904762,FALSE,"Overall",42,18,23,1,"YA","Night","6/11/2024",-0.466696192042204,0.496123020006656,0.189133097237346,-0.102555712468538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.0416666666666667,0.658333333333333,-0.344425702642829,-0.00776245448101521,-0.308700752854437,FALSE,FALSE,FALSE
"Sub083_ToD_Online",11.921568627451,-5.56862745098039,FALSE,60.0392156862745,-1.88235294117647,FALSE,"Overall",51,9,21,3,"YA","Night","6/11/2024",0.503415943192733,-0.492501684094199,-0.767039783240352,0.879820059598513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.125,0.725,0.61793026703305,1.6259250894792,0.0774976012574061,FALSE,FALSE,FALSE
"Sub084_ToD_Online",7.38775510204082,-0.122448979591837,FALSE,51.0816326530612,4.42857142857143,FALSE,"Overall",49,11,24,0,"YA","Night","6/11/2024",0.28783546869608,-0.27280730540512,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.816666666666667,0,0.816666666666667,0.404073384882855,-0.824606226461121,0.60852033816119,FALSE,FALSE,FALSE
"Sub085_ToD_Online",6.62962962962963,-2.07407407407407,FALSE,29.462962962963,-10.9814814814815,FALSE,"Overall",54,6,24,0,"YA","Night","6/11/2024",0.826786654937712,-0.822043252127817,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0,0.9,0.938715590258343,-0.824606226461121,1.09126828080099,FALSE,FALSE,FALSE
"Sub086_ToD_Online",6.97826086956522,-0.760869565217391,FALSE,45.195652173913,4.19565217391304,FALSE,"Overall",46,14,24,0,"YA","Night","6/11/2024",-0.0355352430488987,0.0567342626284984,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.766666666666667,0,0.766666666666667,0.0832880616575625,-0.824606226461121,0.318871572577308,FALSE,FALSE,FALSE
"Sub087_ToD_Online",4.58333333333333,0.305555555555556,FALSE,44.9444444444444,4.55555555555556,FALSE,"Overall",36,24,24,0,"YA","Morning","6/11/2024",-1.11343761553216,1.15520615607389,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,0,0.6,-0.985996349093414,-0.824606226461121,-0.6466243127023,FALSE,FALSE,FALSE
"Sub088_ToD_Online",16.84375,2.65625,FALSE,46.375,-0.25,FALSE,"Overall",32,28,23,0,"YA","Morning","6/12/2024",-1.54459856452547,1.59459491345205,0.189133097237346,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.533333333333333,0,0.533333333333333,-1.41371011339381,-0.824606226461121,-1.03282266681414,FALSE,FALSE,FALSE
"Sub089_ToD_Online",8.6078431372549,2.05882352941176,FALSE,22.4117647058824,-3,FALSE,"Overall",51,8,22,2,"YA","Morning","6/13/2024",0.503415943192733,-0.602348873438738,-0.288953343001503,0.388632173564987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.864406779661017,0.0833333333333333,0.781073446327684,0.710359936436949,0.809081317499091,0.402329691474359,FALSE,FALSE,FALSE
"Sub090_ToD_Online",7.875,-0.791666666666667,FALSE,56.9583333333333,-7.70833333333333,FALSE,"Overall",24,36,24,0,"OA","Morning","6/12/2024",-2.40692046251208,2.47337242820837,0.667219537476195,-0.593743598502064,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4,0,0.4,-2.66507705220357,-0.545069094657253,-1.85062588964896,FALSE,FALSE,FALSE
"Sub091_ToD_Online",10.1219512195122,0.804878048780488,FALSE,41.2439024390244,-6.80487804878049,FALSE,"Overall",41,18,22,2,"OA","Morning","6/12/2024",-0.57448642929053,0.496123020006656,-0.288953343001503,0.388632173564987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.694915254237288,0.0833333333333333,0.611581920903955,-0.680274243146463,0.210466848777505,-0.684839704968723,FALSE,FALSE,FALSE
"Sub092_ToD_Online",10.2666666666667,-4.4,FALSE,74.8666666666667,-0.8,FALSE,"Overall",30,30,20,4,"YA","Morning","6/13/2024",-1.76017903902212,1.81428929214113,-1.2451262234792,1.37100794563204,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0.166666666666667,0.333333333333333,-1.627566995544,2.4427688614593,-2.19141772914967,FALSE,FALSE,FALSE
