"sub_id","AgeGroup","ToD_Condition","Date","block","absavg_learning","minavg_learning","outlier_Learning_Age"
"Sub062_ToD_Online","YA","Night","28/10/24","1",4.68421052631579,0.789473684210526,FALSE
"Sub062_ToD_Online","YA","Night","28/10/24","2",6.8125,-0.5625,FALSE
"Sub062_ToD_Online","YA","Night","28/10/24","3",6.76923076923077,-4.92307692307692,FALSE
"Sub063_ToD_Online","YA","Night","28/10/24","Overall",5.27906976744186,0.86046511627907,FALSE
"Sub063_ToD_Online","YA","Night","28/10/24","1",6.11764705882353,0.470588235294118,FALSE
"Sub063_ToD_Online","YA","Night","28/10/24","2",4.76923076923077,0.923076923076923,FALSE
"Sub063_ToD_Online","YA","Night","28/10/24","3",4.69230769230769,1.30769230769231,FALSE
"Sub064_ToD_Online","YA","Night","28/10/24","Overall",7.54545454545455,2.40909090909091,FALSE
"Sub064_ToD_Online","YA","Night","28/10/24","1",7.1875,0.4375,FALSE
"Sub064_ToD_Online","YA","Night","28/10/24","2",5.26666666666667,1.13333333333333,FALSE
"Sub064_ToD_Online","YA","Night","28/10/24","3",10.6153846153846,6.30769230769231,FALSE
"Sub065_ToD_Online","YA","Night","28/10/24","Overall",8.0188679245283,-0.584905660377358,FALSE
"Sub065_ToD_Online","YA","Night","28/10/24","1",11.4210526315789,-2.57894736842105,FALSE
"Sub065_ToD_Online","YA","Night","28/10/24","2",5.38888888888889,3.38888888888889,FALSE
"Sub065_ToD_Online","YA","Night","28/10/24","3",6.9375,-2.6875,FALSE
"Sub066_ToD_Online","YA","Night","28/10/24","Overall",6.64912280701754,1.42105263157895,FALSE
"Sub066_ToD_Online","YA","Night","28/10/24","1",6.45,3.15,FALSE
"Sub066_ToD_Online","YA","Night","28/10/24","2",5.94736842105263,0.473684210526316,FALSE
"Sub066_ToD_Online","YA","Night","28/10/24","3",7.61111111111111,0.5,FALSE
"Sub068_ToD_Online","OA","Night","28/10/24","Overall",6.75471698113208,-0.830188679245283,FALSE
"Sub068_ToD_Online","OA","Night","28/10/24","1",7.9375,-3.6875,FALSE
"Sub068_ToD_Online","OA","Night","28/10/24","2",6.11111111111111,1.22222222222222,FALSE
"Sub068_ToD_Online","OA","Night","28/10/24","3",6.36842105263158,-0.368421052631579,FALSE
"Sub069_ToD_Online","OA","Night","28/10/24","Overall",8.71929824561403,0.578947368421053,FALSE
"Sub069_ToD_Online","OA","Night","28/10/24","1",8.47058823529412,-1.41176470588235,FALSE
"Sub069_ToD_Online","OA","Night","28/10/24","2",9.7,-0.7,FALSE
"Sub069_ToD_Online","OA","Night","28/10/24","3",7.95,3.55,FALSE
"Sub070_ToD_Online","OA","Night","28/10/24","Overall",9.26666666666667,-0.0666666666666667,FALSE
"Sub070_ToD_Online","OA","Night","28/10/24","1",10.8888888888889,1,FALSE
"Sub070_ToD_Online","OA","Night","28/10/24","2",8.77777777777778,-3.66666666666667,FALSE
"Sub070_ToD_Online","OA","Night","28/10/24","3",7,5,FALSE
"Sub071_ToD_Online","OA","Night","28/10/24","Overall",7.88372093023256,3.41860465116279,FALSE
"Sub071_ToD_Online","OA","Night","28/10/24","1",4.58333333333333,-1.41666666666667,FALSE
"Sub071_ToD_Online","OA","Night","28/10/24","2",3.94444444444444,-0.611111111111111,FALSE
"Sub071_ToD_Online","OA","Night","28/10/24","3",16.3846153846154,13.4615384615385,FALSE
"Sub072_ToD_Online","OA","Night","28/10/24","Overall",13.2857142857143,-0.178571428571429,FALSE
"Sub072_ToD_Online","OA","Night","28/10/24","1",9.78947368421053,-3.15789473684211,FALSE
"Sub072_ToD_Online","OA","Night","28/10/24","2",14.1111111111111,-4.44444444444444,FALSE
"Sub072_ToD_Online","OA","Night","28/10/24","3",16,6.84210526315789,FALSE
"Sub073_ToD_Online","OA","Night","28/10/24","Overall",5.41379310344828,-1.55172413793103,FALSE
"Sub073_ToD_Online","OA","Night","28/10/24","1",6.42105263157895,-2,FALSE
"Sub073_ToD_Online","OA","Night","28/10/24","2",6,0,FALSE
"Sub073_ToD_Online","OA","Night","28/10/24","3",3.9,-2.6,FALSE
"Sub074_ToD_Online","OA","Night","6/11/2024","Overall",15.3333333333333,3.85964912280702,FALSE
"Sub074_ToD_Online","OA","Night","6/11/2024","1",12.6111111111111,0.611111111111111,FALSE
"Sub074_ToD_Online","OA","Night","6/11/2024","2",20.1578947368421,7.42105263157895,FALSE
"Sub074_ToD_Online","OA","Night","6/11/2024","3",13.2,3.4,FALSE
"Sub075_ToD_Online","OA","Night","6/11/2024","Overall",5.66037735849057,-0.490566037735849,FALSE
"Sub075_ToD_Online","OA","Night","6/11/2024","1",7.31578947368421,-0.157894736842105,FALSE
