"sub_id","AgeGroup","ToD_Condition","Date","block","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age"
"Sub040_ToD_Online","OA","Morning","25/10/24","Overall",27.4324324324324,-2.08108108108108,FALSE,87,-6.51351351351351,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","1",13.5454545454545,7.36363636363636,FALSE,77.4545454545455,5.27272727272727,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","2",11.75,3.375,FALSE,36.1875,5.4375,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","3",6.18181818181818,-1.45454545454545,FALSE,51.2727272727273,-44.7272727272727,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","Overall",10.6578947368421,3.13157894736842,FALSE,52.5,-9.13157894736842,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","1",8,0.666666666666667,FALSE,24.4,-3.2,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","2",9.1578947368421,-0.947368421052632,FALSE,12.5263157894737,2.73684210526316,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","3",6.11111111111111,2.55555555555556,FALSE,25.4444444444444,-0.555555555555556,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","Overall",7.76923076923077,0.730769230769231,FALSE,20.4230769230769,-0.115384615384615,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","1",7.52631578947368,0.894736842105263,FALSE,16.6315789473684,1.57894736842105,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","2",3.89473684210526,0.210526315789474,FALSE,17.9473684210526,-1.31578947368421,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","3",3.55,-0.85,FALSE,25.8,-8.7,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","Overall",4.96551724137931,0.0689655172413793,FALSE,20.2241379310345,-2.91379310344828,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","1",10.5714285714286,1.85714285714286,FALSE,100.5,-53.2142857142857,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","2",9.94444444444444,0.0555555555555556,FALSE,67.5,-35.8333333333333,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","3",7.85,-2.75,FALSE,94.55,25.35,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","Overall",9.30769230769231,-0.538461538461538,FALSE,86.7884615384615,-16.9807692307692,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","1",5.7,-1.3,FALSE,13.6,-5.4,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","2",5.05,3.75,FALSE,7,1.2,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","3",5.94736842105263,0.684210526315789,FALSE,18.1052631578947,11.8947368421053,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","Overall",5.55932203389831,1.05084745762712,FALSE,12.8135593220339,2.40677966101695,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","1",7.1875,1.5625,FALSE,34.8125,-2.0625,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","2",7.94117647058824,1.35294117647059,FALSE,40.1176470588235,-14.8235294117647,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","3",8,-4.53333333333333,FALSE,41.6666666666667,-1.66666666666667,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","Overall",7.70833333333333,-0.416666666666667,FALSE,38.8333333333333,-6.45833333333333,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","1",13.5333333333333,-10.7333333333333,FALSE,89.5333333333333,-25.9333333333333,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","2",11.6428571428571,-2.92857142857143,FALSE,81.0714285714286,-39.7857142857143,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","3",6.5,0.666666666666667,FALSE,80.3333333333333,2.66666666666667,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","Overall",10.8292682926829,-4.73170731707317,FALSE,83.9512195121951,-22.2926829268293,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","1",11.5833333333333,3.91666666666667,FALSE,64.75,-15.5833333333333,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","2",8.26666666666667,-0.933333333333333,FALSE,112,17.2,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","3",12.2222222222222,-5.22222222222222,FALSE,85.5555555555556,9.33333333333333,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","Overall",10.7333333333333,-1.35555555555556,FALSE,88.8222222222222,5.31111111111111,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","1",19.5,-9.21428571428571,FALSE,64.5714285714286,-5.71428571428571,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","2",7.69230769230769,-1.23076923076923,FALSE,51.9230769230769,-6.69230769230769,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","3",11.75,0.25,FALSE,64,-4.875,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","Overall",13.046511627907,-3.27906976744186,FALSE,60.5348837209302,-5.69767441860465,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","1",6.84210526315789,-2.31578947368421,FALSE,24.6315789473684,-3.78947368421053,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","2",8,0.375,FALSE,56.4375,-9.4375,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","3",10.1052631578947,-2.31578947368421,FALSE,14.5263157894737,0.421052631578947,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","Overall",8.33333333333333,-1.51851851851852,FALSE,30.5,-3.98148148148148,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","1",6.57894736842105,-2.78947368421053,FALSE,18.5789473684211,-4.47368421052632,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","2",4.88235294117647,-0.529411764705882,FALSE,49.5294117647059,-22.3529411764706,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","3",6.05882352941176,2.41176470588235,FALSE,22.2352941176471,1.41176470588235,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","Overall",5.86792452830189,-0.39622641509434,FALSE,29.6792452830189,-8.32075471698113,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","1",3.8125,2.6875,FALSE,49.875,-9.375,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","2",2.90909090909091,2.18181818181818,FALSE,43.1818181818182,25.1818181818182,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","3",6.30769230769231,-0.153846153846154,FALSE,30.7692307692308,-8.92307692307692,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","Overall",4.375,1.625,FALSE,41.825,0.275,FALSE
