"sub_id","AgeGroup","ToD_Condition","Date","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","CorrectRecallOld_block1","CorrectRecallOld_block2","CorrectRecallOld_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_block1","ForgetRecallOld_block2","ForgetRecallOld_block3","ForgetRecallOld_blockOverall","CorrectRecallNew_block1","CorrectRecallNew_block2","CorrectRecallNew_block3","CorrectRecallNew_blockOverall","NewRecallOld_block1","NewRecallOld_block2","NewRecallOld_block3","NewRecallOld_blockOverall"
"Sub073_ToD_Online","OA","Night","28/10/24",26.3103448275862,44.6842105263158,18,16.75,-6.37931034482759,-3.42105263157895,-5.89473684210526,-9.65,5.41379310344828,6.42105263157895,6,3.9,-1.55172413793103,-2,0,-2.6,19,19,20,58,1,1,0,2,8,9,6,23,0,0,1,1
"Sub074_ToD_Online","OA","Night","6/11/2024",28.280701754386,38.4444444444444,34.8421052631579,12.9,8.31578947368421,32.1111111111111,-4.63157894736842,-0.8,15.3333333333333,12.6111111111111,20.1578947368421,13.2,3.85964912280702,0.611111111111111,7.42105263157895,3.4,18,19,20,57,2,1,0,3,7,9,7,23,0,0,0,0
"Sub075_ToD_Online","OA","Night","6/11/2024",51.6603773584906,68.3157894736842,34.5294117647059,50.1764705882353,-9.39622641509434,-16,-0.647058823529412,-10.7647058823529,5.66037735849057,7.31578947368421,4.94117647058824,4.52941176470588,-0.490566037735849,-0.157894736842105,-1.52941176470588,0.176470588235294,19,17,17,53,1,3,3,7,8,7,7,22,0,1,1,2
"Sub076_ToD_Online","OA","Night","6/11/2024",39.6511627906977,23.7692307692308,61.0625,29.9285714285714,5.13953488372093,10.8461538461538,18.6875,-15.6428571428571,4.93023255813953,4.84615384615385,5.6875,4.14285714285714,-0.697674418604651,-0.538461538461538,-0.4375,-1.14285714285714,13,16,14,43,7,4,6,17,8,9,5,22,0,0,2,2
"Sub077_ToD_Online","OA","Night","6/11/2024",49.8857142857143,36.75,57.8181818181818,51,5.48571428571429,2.5,-4,13.5,9.94285714285714,10.875,9.27272727272727,9.9375,2.28571428571429,3.375,-0.727272727272727,3.8125,8,11,16,35,10,9,4,23,8,9,7,24,0,0,0,0
"Sub078_ToD_Online","OA","Night","6/11/2024",64.8518518518518,66.4705882352941,60.7894736842105,67.6111111111111,-14.4444444444444,-53.4117647058824,6.26315789473684,0.5,6.44444444444444,9,5.26315789473684,5.27777777777778,0.185185185185185,-0.411764705882353,1.78947368421053,-0.944444444444444,17,19,18,54,3,1,2,6,6,3,6,15,2,5,2,9
"Sub079_ToD_Online","OA","Night","6/11/2024",46.1388888888889,29.3076923076923,69.3076923076923,37.9,4.19444444444444,6.53846153846154,3.61538461538462,1.9,5.61111111111111,5.38461538461539,6.15384615384615,5.2,-0.111111111111111,-3.23076923076923,1.23076923076923,2.2,13,13,10,36,7,7,10,24,8,7,8,23,0,1,0,1
"Sub080_ToD_Online","YA","Night","6/11/2024",37.6285714285714,42,27.6,41.3571428571429,2.54285714285714,2.18181818181818,2.8,2.64285714285714,4.82857142857143,6.90909090909091,3.7,4,1.8,-0.363636363636364,2.7,2.85714285714286,11,10,14,35,9,10,6,25,8,8,8,24,0,0,0,0
"Sub081_ToD_Online","YA","Night","6/11/2024",22.8301886792453,22.9444444444444,15.8125,28.6315789473684,1.50943396226415,16.7222222222222,-8.6875,-4.31578947368421,3.75471698113208,3.94444444444444,2.875,4.31578947368421,0.622641509433962,-0.5,0.75,1.57894736842105,18,16,19,53,2,4,1,7,8,8,8,24,0,0,0,0
"Sub082_ToD_Online","YA","Night","6/11/2024",64.1904761904762,52.5625,69.1666666666667,73.2142857142857,14.1904761904762,-23.6875,65.6666666666667,13.3571428571429,9.61904761904762,6.4375,6.66666666666667,15.7857142857143,0.238095238095238,1.0625,4.16666666666667,-4.07142857142857,16,12,14,42,4,8,6,18,8,9,6,23,0,0,1,1
"Sub083_ToD_Online","YA","Night","6/11/2024",60.0392156862745,51.2352941176471,68.7777777777778,59.5625,-1.88235294117647,4.52941176470588,11.6666666666667,-23.9375,11.921568627451,6.47058823529412,21.5,6.9375,-5.56862745098039,-4.58823529411765,-7.94444444444444,-3.9375,17,18,16,51,3,2,4,9,8,8,5,21,0,1,2,3
"Sub084_ToD_Online","YA","Night","6/11/2024",51.0816326530612,45.8421052631579,75,33.8,4.42857142857143,2.57894736842105,-7.53333333333333,18.7333333333333,7.38775510204082,8,7.26666666666667,6.73333333333333,-0.122448979591837,-2.63157894736842,1.4,1.53333333333333,19,15,15,49,1,5,5,11,8,9,7,24,0,0,0,0
"Sub085_ToD_Online","YA","Night","6/11/2024",29.462962962963,33.0555555555556,34,22.6,-10.9814814814815,0.833333333333333,-27,-8.8,6.62962962962963,6.5,10.0625,4,-2.07407407407407,-1.38888888888889,-4.9375,-0.4,18,16,20,54,2,4,0,6,8,9,7,24,0,0,0,0
"Sub086_ToD_Online","YA","Night","6/11/2024",45.195652173913,39,67.25,35.8235294117647,4.19565217391304,1.23529411764706,19.25,-3.47058823529412,6.97826086956522,6.52941176470588,7.66666666666667,6.94117647058824,-0.760869565217391,-1.23529411764706,0,-0.823529411764706,17,12,17,46,3,8,3,14,8,8,8,24,0,0,0,0
"Sub087_ToD_Online","YA","Morning","6/11/2024",44.9444444444444,44.1818181818182,14.5555555555556,62.5625,4.55555555555556,9.63636363636364,-13.6666666666667,11.3125,4.58333333333333,3.90909090909091,4.66666666666667,5,0.305555555555556,-0.272727272727273,-1.55555555555556,1.75,11,9,16,36,9,11,4,24,8,8,8,24,0,0,0,0
"Sub088_ToD_Online","YA","Morning","6/12/2024",46.375,56.3,39.8888888888889,43.2307692307692,-0.25,14.9,12.1111111111111,-20.4615384615385,16.84375,31.1,9.44444444444444,11,2.65625,-1.9,5.88888888888889,3.92307692307692,10,9,13,32,10,11,7,28,7,9,7,23,0,0,0,0
"Sub089_ToD_Online","YA","Morning","6/13/2024",22.4117647058824,19.4,31.5,13.875,-3,13.6666666666667,-10.8,-8.875,8.6078431372549,3.46666666666667,15.6,4.6875,2.05882352941176,0.4,6.1,-1.4375,15,20,16,51,4,0,4,8,8,9,5,22,0,0,2,2
"Sub090_ToD_Online","OA","Morning","6/12/2024",56.9583333333333,44.1,49.3333333333333,78.75,-7.70833333333333,11.5,-10.3333333333333,-29.75,7.875,7.8,5.5,9.75,-0.791666666666667,-0.8,-5.5,2.75,10,6,8,24,10,14,12,36,8,8,8,24,0,0,0,0
"Sub091_ToD_Online","OA","Morning","6/12/2024",41.2439024390244,48.3333333333333,20.4444444444444,74.75,-6.80487804878049,-5.13333333333333,12,-52.25,10.1219512195122,10.4666666666667,9.66666666666667,10.5,0.804878048780488,2.86666666666667,1.88888888888889,-5.5,15,18,8,41,4,2,12,18,8,6,8,22,0,2,0,2
"Sub092_ToD_Online","YA","Morning","6/13/2024",74.8666666666667,76.3571428571429,43.5714285714286,96.8888888888889,-0.8,-0.642857142857143,3.57142857142857,-4.44444444444444,10.2666666666667,6.92857142857143,25,4,-4.4,0.928571428571429,-20.1428571428571,-0.444444444444444,14,7,9,30,6,13,11,30,8,7,5,20,0,1,3,4
