"sub_id","AgeGroup","ToD_Condition","collected_by","outlier_Recall_Age","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","outlier_Learning_Age","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_blockOverall","CorrectRecallNew_blockOverall","NewRecallOld_blockOverall"
"Sub072_ToD","OA","Morning","Julia",FALSE,36.8076923076923,46.6428571428571,42.85,22.4444444444444,-1.73076923076923,22.0714285714286,-3.55,-18.2222222222222,FALSE,5.38461538461539,5.85714285714286,4.5,6,0.423076923076923,2.57142857142857,0.6,-1.44444444444444,52,8,21,3
"Sub075_ToD","OA","Night","Julia",FALSE,27.7222222222222,23.0588235294118,23.8888888888889,35.5263157894737,-0.0555555555555556,-2.82352941176471,4.66666666666667,-2.05263157894737,FALSE,5.7037037037037,7.23529411764706,5.5,4.52631578947368,0.518518518518518,-1.23529411764706,-0.0555555555555556,2.63157894736842,54,6,24,0
"Sub076_ToD","YA","Night","Julia",FALSE,56.9811320754717,38.75,69.8333333333333,60.1578947368421,-12.7924528301887,-0.5,-35.6111111111111,-1.52631578947368,FALSE,4.84905660377358,3.9375,4.66666666666667,5.78947368421053,0.320754716981132,-1.1875,0.666666666666667,1.26315789473684,53,7,20,4
"Sub077_ToD","OA","Morning","Julia",FALSE,38.0545454545455,33.6315789473684,45.0588235294118,36.2105263157895,8.92727272727273,12.5789473684211,4.47058823529412,9.26315789473684,FALSE,12.0363636363636,10.7894736842105,13.7058823529412,11.7894736842105,-1.27272727272727,1.42105263157895,-2.41176470588235,-2.94736842105263,55,5,23,1
"Sub078_ToD","YA","Night","Julia",FALSE,51.6,32.5882352941176,65.2352941176471,57.3125,-12.36,-14.8235294117647,-4.41176470588235,-18.1875,FALSE,5.12,1.94117647058824,11.1176470588235,2.125,1.96,0.411764705882353,6.52941176470588,-1.25,50,10,23,1
"Sub079_ToD","OA","Morning","Julia",FALSE,37.58,38.8333333333333,27.9411764705882,47,-4.14,9.83333333333333,-18.6470588235294,-4.46666666666667,FALSE,7.28,9.05555555555556,6.94117647058824,5.53333333333333,-1.16,-1.94444444444444,-1.05882352941176,-0.333333333333333,50,10,24,0
"Sub080_ToD","OA","Night","Julia",FALSE,36.843137254902,38.4285714285714,45.7647058823529,28.15,-11,-24.4285714285714,-24.3529411764706,9.75,FALSE,9.01960784313725,6.64285714285714,10.2941176470588,9.6,0.274509803921569,-0.642857142857143,-0.411764705882353,1.5,51,9,22,2
"Sub081_ToD","OA","Night","Julia",FALSE,22.4339622641509,35.4666666666667,18.2105263157895,16.3684210526316,4.24528301886792,-0.666666666666667,4.84210526315789,7.52631578947368,FALSE,6.83018867924528,6.4,6.47368421052632,7.52631578947368,-0.0754716981132075,-4.93333333333333,1.73684210526316,1.94736842105263,53,7,24,0
"Sub082_ToD","YA","Morning","Julia",FALSE,33.875,24.8,23.8571428571429,59,18.975,19.7333333333333,16.5714285714286,21,FALSE,4.95,5.26666666666667,5.35714285714286,4,1.25,2.6,0.928571428571429,-0.181818181818182,40,20,24,0
"Sub083_ToD","OA","Morning","Julia",FALSE,27.5357142857143,31.8,26.7647058823529,23.7368421052632,-6.42857142857143,-12.8,11.2352941176471,-15.5263157894737,FALSE,12.4107142857143,20.25,9.64705882352941,6.63157894736842,1.01785714285714,-0.85,1.64705882352941,2.42105263157895,56,4,24,0
