"SubjectID","AgeGroup","ToD_Condition","Imm_Delay","obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","collected_by"
"Sub078_ToD","YA","Night",1,"lemon1_tr.png",375,15,0.06568471,0.245138674,5.2343,68,0.123038006,0.221966438,"Bckg99.jpg",20,66,100,3,1,1,119,20,265,285,180,20,"lemon1_tr.png",1,389,29,3.5853,1,1.4168,1,0.7028,"Julia"
"Sub078_ToD","YA","Night",1,"lipstick1_tr.png",104,104,0.246247694,-0.061396446,4.5147,68,0.251894546,0.030928761,"Bckg22.jpg",106,22,83,3,1,1,97,106,284,129,228,106,"lipstick1_tr.png",1,83,83,2.3822,1,1.0647,1,0.6504,"Julia"
"Sub078_ToD","YA","Night",1,"mouthwash1_tr.png",-9,351,-0.039700913,0.2506617,3.8428,68,0.017703232,0.253168019,"Bckg109.jpg",352,100,85,3,1,1,85,352,115,250,226,352,"mouthwash1_tr.png",1,364,4,4.0626,1,2.0221,1,0.6326,"Julia"
"Sub078_ToD","YA","Night",1,"penguin1_tr.png",431,71,0.239959595,0.082624715,3.4202,68,-0.182558536,0.176294729,"Bckg114.jpg",71,7,73,2,1,1,66,71,333,350,66,71,"penguin1_tr.png",1,314,314,1.7748,1,1.7841,2,0.5572,"Julia"
"Sub078_ToD","YA","Night",1,"pin1_tr.png",304,304,-0.21039832,0.141915459,3.0487,68,-0.134486212,0.215222929,"Bckg59.jpg",300,82,48,2,1,1,58,300,260,88,40,300,"pin1_tr.png",1,-32,328,3.4991,1,1.1741,1,0.4548,"Julia"
"Sub078_ToD","YA","Night",1,"pizza1_tr.png",33,33,0.138221887,0.212843042,5.7083,68,0.138221887,0.212843042,"Bckg83.jpg",31,80,22,1,1,1,36,31,153,237,175,31,"pizza1_tr.png",1,393,33,4.2141,1,1.6112,1,0.6013,"Julia"
"Sub078_ToD","YA","Night",1,"qtips1_tr.png",169,169,0.048424696,-0.249123462,3.6169,68,0.179453964,-0.179453964,"Bckg129.jpg",171,92,13,1,1,1,2,171,235,155,124,171,"qtips1_tr.png",1,135,135,4.3163,1,1.6022,1,0.5344,"Julia"
"Sub078_ToD","YA","Night",1,"rubikscube1_tr.png",112,112,0.235306495,-0.095069995,4.7531,68,0.231845258,0.103224159,"Bckg122.jpg",113,105,23,1,1,1,18,113,4,222,200,113,"rubikscube1_tr.png",1,66,66,5.8861,1,1.7893,1,0.8181,"Julia"
"Sub078_ToD","YA","Night",1,"scarf1_tr.png",273,273,-0.253438425,0.013282145,3.1486,68,-0.238481048,0.086800003,"Bckg51.jpg",276,59,117,3,1,1,116,276,231,56,236,276,"scarf1_tr.png",1,-70,290,3.712,1,0.9839,1,0.9699,"Julia"
"Sub078_ToD","YA","Night",1,"scrabble1_tr.png",152,152,0.119145418,-0.224079941,4.7252,68,0.052765124,0.248240392,"Bckg91.jpg",15,39,45,2,1,1,51,15,152,156,110,15,"scrabble1_tr.png",1,12,12,4.2654,1,2.5018,1,1.671,"Julia"
"Sub078_ToD","YA","Night",1,"seashell1_tr.png",202,202,-0.095069995,-0.235306495,2.4815,68,NA,NA,"Bckg8.jpg",205,13,101,3,1,1,106,205,224,134,59,205,"seashell1_tr.png",1,134,134,1.0548,1,1.7867,2,0.3303,"Julia"
"Sub078_ToD","YA","Night",1,"spoon1_tr.png",519,159,0.090948851,-0.236929857,5.6093,68,0.253747577,-0.00442918,"Bckg67.jpg",161,10,55,2,1,1,78,161,301,195,183,161,"spoon1_tr.png",1,451,91,6.8738,1,3.0862,2,0.8187,"Julia"
"Sub078_ToD","YA","Night",1,"starfish1_tr.png",71,71,0.239959595,0.082624715,5.2012,68,0.253747577,0.00442918,"Bckg106.jpg",77,54,77,2,1,1,52,77,197,61,78,77,"starfish1_tr.png",1,89,89,1.7558,1,2.2529,1,1.5489,"Julia"
"Sub078_ToD","YA","Night",1,"steeringwheel1_tr.png",226,226,-0.182558536,-0.176294729,4.5601,68,-0.207889509,-0.145565801,"Bckg62.jpg",229,90,36,1,1,1,31,229,132,225,181,229,"steeringwheel1_tr.png",1,235,235,3.2935,1,2.2515,1,0.6188,"Julia"
"Sub078_ToD","YA","Night",1,"streamer1_tr.png",-21,339,-0.090948851,0.236929857,5.2065,68,-0.228101553,0.111252561,"Bckg4.jpg",338,35,57,2,1,1,74,338,69,290,195,338,"streamer1_tr.png",1,296,296,2.9095,1,1.0712,2,0.6374,"Julia"
"Sub078_ToD","YA","Night",1,"suit1_tr.png",263,263,-0.251894546,-0.030928761,4.6894,68,NA,NA,"Bckg52.jpg",262,36,33,1,1,1,33,262,153,255,138,262,"suit1_tr.png",1,255,255,0.8936,1,1.5907,1,0.64,"Julia"
"Sub078_ToD","YA","Night",1,"sunglasses1_tr.png",391,31,0.130709571,0.217537258,5.1152,68,NA,NA,"Bckg11.jpg",27,29,98,3,1,1,98,27,287,111,147,27,"sunglasses1_tr.png",1,111,111,1.7157,1,1.2784,2,0.2672,"Julia"
"Sub078_ToD","YA","Night",1,"tennisball1_tr.png",376,16,0.069952965,0.243954982,6.7645,68,0.078424258,0.241365048,"Bckg125.jpg",15,31,11,1,1,1,21,15,270,276,311,15,"tennisball1_tr.png",1,378,18,6.6633,1,1.4244,1,1.0029,"Julia"
"Sub078_ToD","YA","Night",1,"toad1_tr.png",384,24,0.103224159,0.231845258,3.5193,68,0.141915459,0.21039832,"Bckg65.jpg",25,27,24,1,1,1,40,25,278,24,220,25,"toad1_tr.png",1,34,34,2.459,1,1.4336,1,1.0006,"Julia"
"Sub078_ToD","YA","Night",1,"train1_tr.png",127,127,0.202682695,-0.152732366,2.7677,68,0.039700913,0.2506617,"Bckg61.jpg",127,104,30,1,1,1,38,127,71,191,165,127,"train1_tr.png",1,9,9,3.6985,1,5.5818,2,1.8007,"Julia"
"Sub078_ToD","YA","Night",1,"vegeplatter1_tr.png",244,244,-0.228101553,-0.111252561,5.5004,68,-0.217537258,0.130709571,"Bckg70.jpg",246,30,87,3,1,1,102,246,122,321,75,246,"vegeplatter1_tr.png",1,301,301,1.9411,1,2.2039,2,0.4506,"Julia"
"Sub078_ToD","YA","Night",1,"wagon1_tr.png",87,87,0.253438425,0.013282145,1.7401,68,0.126893115,0.219785322,"Bckg47.jpg",95,38,69,2,1,1,65,95,87,36,143,95,"wagon1_tr.png",1,30,30,1.8685,1,1.5261,2,0.8668,"Julia"
"Sub078_ToD","YA","Night",1,"wheelchair1_tr.png",172,172,0.035320217,-0.2513164,2.5381,68,0.163130644,0.194411531,"Bckg80.jpg",171,52,44,2,1,1,77,171,180,294,263,171,"wheelchair1_tr.png",1,400,40,3.114,1,3.1009,2,0.7048,"Julia"
"Sub078_ToD","YA","Night",1,"wisk1_tr.png",-48,312,-0.188599924,0.169816134,6.3921,68,-0.15971285,0.197228944,"Bckg95.jpg",315,23,116,3,1,1,100,315,150,163,135,315,"wisk1_tr.png",1,321,321,4.7704,1,1.1046,1,1.2044,"Julia"
"Sub078_ToD","YA","Night",1,"wreath1_tr.png",591,231,-0.197228944,-0.15971285,7.3958,68,-0.185607499,-0.173081793,"Bckg71.jpg",229,98,9,1,1,1,11,229,357,97,101,229,"wreath1_tr.png",1,-133,227,5.2931,1,1.5278,1,0.4914,"Julia"
"Sub079_ToD","OA","Morning",1,"abacus1_tr.png",-59,301,-0.140770443,0.084583415,5.7558,107,-0.114082008,0.118135377,"Bckg135.jpg",299,41,96,3,1,1,97,299,113,108,23,299,"abacus1_tr.png",1,-44,316,5.2836,1,2.0507,1,0.9845,NA
"Sub079_ToD","OA","Morning",1,"asparagus1_tr.png",262,262,-0.162629249,-0.02285605,3.3641,107,-0.161210178,-0.031336084,"Bckg134.jpg",263,47,59,2,1,1,80,263,290,137,190,263,"asparagus1_tr.png",1,259,259,7.3511,1,1.7844,1,0.9151,NA
"Sub079_ToD","OA","Morning",1,"banana1_tr.png",47,47,0.12010839,0.112002886,7.1174,107,0.114082008,0.118135377,"Bckg93.jpg",44,114,48,2,1,1,42,44,233,78,338,44,"banana1_tr.png",1,44,44,6.4633,1,1.6173,1,0.8005,NA
"Sub079_ToD","OA","Morning",1,"bathingsuit1_tr.png",287,287,-0.157051539,0.048015474,3.8058,107,-0.155280152,0.053467244,"Bckg19.jpg",288,65,22,1,1,1,1,288,311,51,176,288,"bathingsuit1_tr.png",1,-71,289,6.2623,1,3.4081,1,1.1831,NA
"Sub079_ToD","OA","Morning",1,"bike1_tr.png",145,145,0.094197024,-0.134527292,6.1689,107,0.146327774,0.074557725,"Bckg39.jpg",135,2,7,1,1,1,4,135,209,107,240,135,"bike1_tr.png",1,63,63,8.3979,1,2.0142,2,1.7665,NA
"Sub079_ToD","OA","Morning",1,"bird1_tr.png",44,44,0.114082008,0.118135377,6.0328,107,0.155280152,0.053467244,"Bckg2.jpg",39,72,26,1,1,1,9,39,118,137,33,39,"bird1_tr.png",1,71,71,6.6299,1,3.3391,2,1.6882,NA
"Sub079_ToD","OA","Morning",1,"bottleofwine1_tr.png",117,117,0.146327774,-0.074557725,4.063,107,0.103351715,-0.127628738,"Bckg29.jpg",126,71,42,2,1,1,52,126,55,131,270,126,"bottleofwine1_tr.png",1,141,141,5.127,1,1.7875,1,1.3833,NA
"Sub079_ToD","OA","Morning",1,"bowlingpin1_tr.png",297,297,-0.146327774,0.074557725,4.7454,107,-0.148840662,0.069405541,"Bckg34.jpg",301,48,46,2,1,1,77,301,219,51,324,301,"bowlingpin1_tr.png",1,-65,295,7.6193,1,3.156,1,1.7477,NA
"Sub079_ToD","OA","Morning",1,"cucumber1_tr.png",440,80,0.161732515,0.028517806,5.2324,107,0.091834853,-0.136150768,"Bckg92.jpg",82,87,97,3,1,1,93,82,286,332,303,82,"cucumber1_tr.png",1,506,146,6.0985,1,2.1927,2,1.2904,NA
"Sub079_ToD","OA","Morning",1,"goggle1_tr.png",379,19,0.053467244,0.155280152,7.5661,107,0.077100141,0.145004276,"Bckg120.jpg",25,96,95,3,1,1,107,25,157,292,131,25,"goggle1_tr.png",1,388,28,4.5119,1,2.1578,1,0.8507,NA
"Sub079_ToD","OA","Morning",1,"granola1_tr.png",224,224,-0.114082008,-0.118135377,4.7339,107,NA,NA,"Bckg49.jpg",191,103,58,2,1,1,58,191,262,206,48,191,"granola1_tr.png",1,206,206,2.9453,1,3.8583,2,0.9758,NA
"Sub079_ToD","OA","Morning",1,"hairdryer1_tr.png",68,68,0.152269086,0.061520704,3.2511,107,0.143636608,0.079619072,"Bckg79.jpg",63,73,74,2,1,1,76,63,52,27,90,63,"hairdryer1_tr.png",1,61,61,12.972,1,2.1388,1,0.9661,NA
"Sub079_ToD","OA","Morning",1,"hammer1_tr.png",225,225,-0.116126379,-0.116126379,6.0767,107,-0.094197024,-0.134527292,"Bckg138.jpg",237,118,60,2,1,1,60,237,139,321,245,237,"hammer1_tr.png",1,215,215,5.1805,1,1.664,1,0.8904,NA
"Sub079_ToD","OA","Morning",1,"handsoap1_tr.png",434,74,0.157865605,0.045267234,4.0029,107,0.074557725,0.146327774,"Bckg73.jpg",74,57,61,2,1,1,62,74,352,41,5,74,"handsoap1_tr.png",1,27,27,4.9175,1,2.0283,1,2.586,NA
"Sub079_ToD","OA","Morning",1,"highheel1_tr.png",122,122,0.139272819,-0.087027316,4.5818,107,0.157865605,0.045267234,"Bckg57.jpg",128,77,117,3,1,1,85,128,108,34,194,128,"highheel1_tr.png",1,74,74,3.7257,1,2.3953,1,0.9235,NA
"Sub079_ToD","OA","Morning",1,"iceskates1_tr.png",196,196,-0.045267234,-0.157865605,4.4982,107,-0.064168796,-0.151172211,"Bckg27.jpg",186,64,103,3,1,1,111,186,280,131,293,186,"iceskates1_tr.png",1,203,203,8.2297,1,2.272,1,0.8997,NA
"Sub079_ToD","OA","Morning",1,"jellybeans1_tr.png",235,235,-0.134527292,-0.094197024,6.5768,107,-0.147606699,0.071992598,"Bckg46.jpg",235,49,39,1,1,1,3,235,347,110,157,235,"jellybeans1_tr.png",1,-64,296,10.8798,1,1.7536,2,1.4176,NA
"Sub079_ToD","OA","Morning",1,"lei1_tr.png",54,54,0.132862838,0.096530503,5.0651,107,-0.142225187,-0.08211375,"Bckg119.jpg",49,5,83,3,1,1,87,49,174,32,226,49,"lei1_tr.png",1,-120,240,9.997,1,1.6066,2,0.969,NA
"Sub079_ToD","OA","Morning",1,"lipstick1_tr.png",466,106,0.157865605,-0.045267234,5.5632,107,0.143636608,-0.079619072,"Bckg22.jpg",106,22,54,2,1,1,67,106,284,129,228,106,"lipstick1_tr.png",1,119,119,8.3316,1,2.0907,1,1.1643,NA
"Sub079_ToD","OA","Morning",1,"motorcycle1_tr.png",258,258,-0.160638735,-0.034144817,3.851,107,-0.163602565,-0.01431337,"Bckg100.jpg",260,4,77,2,1,1,55,260,342,17,98,260,"motorcycle1_tr.png",1,-95,265,5.3962,1,2.0281,1,0.9182,NA
"Sub079_ToD","OA","Morning",1,"nailpolish1_tr.png",-58,302,-0.139272819,0.087027316,5.9497,107,-0.156189634,0.050749088,"Bckg84.jpg",301,32,99,3,1,1,119,301,148,320,226,301,"nailpolish1_tr.png",1,288,288,3.8022,1,1.8471,1,0.8629,NA
"Sub079_ToD","OA","Morning",1,"paintpalette1_tr.png",255,255,-0.158631584,-0.042505205,3.2175,107,0.150029287,-0.066797342,"Bckg56.jpg",259,16,62,2,1,1,70,259,311,154,192,259,"paintpalette1_tr.png",1,114,114,7.3296,1,2.4953,2,1.1562,NA
"Sub079_ToD","OA","Morning",1,"pan1_tr.png",131,131,0.123944068,-0.107742934,5.134,107,0.162629249,-0.02285605,"Bckg58.jpg",133,116,98,3,1,1,114,133,89,30,229,133,"pan1_tr.png",1,98,98,4.0982,1,2.3799,1,1.1853,NA
"Sub079_ToD","OA","Morning",1,"penguin1_tr.png",411,51,0.127628738,0.103351715,4.1673,107,0.145004276,0.077100141,"Bckg114.jpg",71,7,35,1,1,1,18,71,333,350,66,71,"penguin1_tr.png",1,422,62,6.4416,1,1.8999,1,1.3152,NA
"Sub079_ToD","OA","Morning",1,"pinecone1_tr.png",156,156,0.066797342,-0.150029287,4.452,107,0.058853872,-0.153319579,"Bckg10.jpg",167,55,8,1,1,1,32,167,204,167,102,167,"pinecone1_tr.png",1,159,159,4.7353,1,2.3457,1,1.8018,NA
"Sub079_ToD","OA","Morning",1,"pizza1_tr.png",45,45,0.116126379,0.116126379,7.152,107,0.127628738,0.103351715,"Bckg83.jpg",31,80,32,1,1,1,33,31,153,237,175,31,"pizza1_tr.png",1,411,51,9.1171,1,3.0705,1,1.2213,NA
"Sub079_ToD","OA","Morning",1,"podium1_tr.png",-11,349,-0.031336084,0.161210178,4.0539,107,-0.08211375,0.142225187,"Bckg75.jpg",356,113,120,3,1,1,94,356,73,322,182,356,"podium1_tr.png",1,330,330,4.051,1,1.7291,1,0.8847,NA
"Sub079_ToD","OA","Morning",1,"popcorn1_tr.png",145,145,0.094197024,-0.134527292,7.8506,107,0.161732515,0.028517806,"Bckg76.jpg",144,15,112,3,1,1,91,144,211,30,310,144,"popcorn1_tr.png",1,80,80,4.1695,1,2.8168,2,1.4691,NA
"Sub079_ToD","OA","Morning",1,"potatochips1_tr.png",20,20,0.056169113,0.15432337,5.68,107,-0.157865605,0.045267234,"Bckg124.jpg",13,81,50,2,1,1,44,13,164,112,355,13,"potatochips1_tr.png",1,-74,286,10.5217,1,2.7062,2,0.952,NA
"Sub079_ToD","OA","Morning",1,"qtips1_tr.png",161,161,0.053467244,-0.155280152,6.534,107,-0.123944068,-0.107742934,"Bckg129.jpg",171,92,30,1,1,1,6,171,235,155,124,171,"qtips1_tr.png",1,229,229,10.3506,1,3.2059,2,1.2193,NA
"Sub079_ToD","OA","Morning",1,"ricecooker1_tr.png",20,20,0.056169113,0.15432337,5.7897,107,0.164202487,0.002866165,"Bckg102.jpg",14,19,116,3,1,1,104,14,178,267,92,14,"ricecooker1_tr.png",1,449,89,6.1056,1,3.0246,1,1.1032,NA
"Sub079_ToD","OA","Morning",1,"rollingpin1_tr.png",-118,242,-0.145004276,-0.077100141,5.2329,107,-0.105563402,-0.125805564,"Bckg69.jpg",228,89,102,3,1,1,106,228,12,120,126,228,"rollingpin1_tr.png",1,220,220,9.8452,1,1.6803,1,1.0017,NA
"Sub079_ToD","OA","Morning",1,"scrabble1_tr.png",18,18,0.050749088,0.156189634,6.745,107,0.056169113,0.15432337,"Bckg91.jpg",15,39,9,1,1,1,38,15,152,156,110,15,"scrabble1_tr.png",1,380,20,12.801,1,2.1278,1,1.0834,NA
"Sub079_ToD","OA","Morning",1,"seashell1_tr.png",216,216,-0.096530503,-0.132862838,4.9251,107,-0.136150768,0.091834853,"Bckg8.jpg",205,13,27,1,1,1,25,205,224,134,59,205,"seashell1_tr.png",1,-56,304,6.9165,1,1.9293,2,1.3992,NA
"Sub079_ToD","OA","Morning",1,"silvertray1_tr.png",287,287,-0.157051539,0.048015474,4.6269,107,-0.107742934,0.123944068,"Bckg64.jpg",288,6,55,2,1,1,72,288,241,343,248,288,"silvertray1_tr.png",1,319,319,7.2668,1,1.7826,2,1.3917,NA
"Sub079_ToD","OA","Morning",1,"skippingrope1_tr.png",73,73,0.157051539,0.048015474,4.0804,107,0.143636608,-0.079619072,"Bckg7.jpg",60,45,34,1,1,1,36,60,87,213,277,60,"skippingrope1_tr.png",1,479,119,10.4838,1,1.7121,1,1.2416,NA
"Sub079_ToD","OA","Morning",1,"spoon1_tr.png",495,135,0.116126379,-0.116126379,6.2748,107,0.048015474,-0.157051539,"Bckg67.jpg",161,10,1,1,1,1,27,161,301,195,183,161,"spoon1_tr.png",1,163,163,8.8467,1,2.7717,1,1.0341,NA
"Sub079_ToD","OA","Morning",1,"steeringwheel1_tr.png",222,222,-0.109889647,-0.122044817,4.8179,107,NA,NA,"Bckg62.jpg",229,90,111,3,1,1,101,229,132,225,181,229,"steeringwheel1_tr.png",1,225,225,3.4804,1,2.7114,1,1.0977,NA
"Sub079_ToD","OA","Morning",1,"stoplights1_tr.png",220,220,-0.105563402,-0.125805564,4.0752,107,-0.132862838,-0.096530503,"Bckg53.jpg",219,60,14,1,1,1,35,219,214,124,240,219,"stoplights1_tr.png",1,234,234,8.5036,1,1.7996,2,1.5033,NA
"Sub079_ToD","OA","Morning",1,"tennisball1_tr.png",376,16,0.045267234,0.157865605,5.3117,107,-0.105563402,0.125805564,"Bckg125.jpg",15,31,33,1,1,1,31,15,270,276,311,15,"tennisball1_tr.png",1,320,320,9.7069,1,2.8627,2,3.5066,NA
"Sub079_ToD","OA","Morning",1,"toad1_tr.png",380,20,0.056169113,0.15432337,4.9083,107,0.109889647,0.122044817,"Bckg65.jpg",25,27,36,1,1,1,26,25,278,24,220,25,"toad1_tr.png",1,42,42,3.5004,1,2.308,1,1.0789,NA
"Sub079_ToD","OA","Morning",1,"tractor1_tr.png",322,322,-0.101108545,0.129413036,6.9115,107,-0.061520704,0.152269086,"Bckg63.jpg",316,86,21,1,1,1,17,316,132,20,87,316,"tractor1_tr.png",1,-22,338,5.2274,1,1.7056,1,2.0919,NA
"Sub079_ToD","OA","Morning",1,"train1_tr.png",111,111,0.153319579,-0.058853872,3.4165,107,0.16001836,0.036943149,"Bckg61.jpg",127,104,52,2,1,1,75,127,71,191,165,127,"train1_tr.png",1,77,77,7.5004,1,2.1262,1,1.0697,NA
"Sub079_ToD","OA","Morning",1,"trophy1_tr.png",66,66,NA,NA,1.7053,107,0.156189634,0.050749088,"Bckg68.jpg",75,99,53,2,1,1,43,75,66,178,228,75,"trophy1_tr.png",1,72,72,8.0359,1,2.1785,1,1.2192,NA
"Sub079_ToD","OA","Morning",1,"turtle1_tr.png",219,219,-0.103351715,-0.127628738,5.9478,107,-0.08211375,-0.142225187,"Bckg44.jpg",223,61,85,3,1,1,95,223,185,158,305,223,"turtle1_tr.png",1,210,210,7.6045,1,2.5539,1,0.7197,NA
"Sub079_ToD","OA","Morning",1,"valentinesdaycard1_tr.png",328,328,-0.087027316,0.139272819,7.6007,107,0.140770443,-0.084583415,"Bckg111.jpg",338,26,87,3,1,1,116,338,234,203,108,338,"valentinesdaycard1_tr.png",1,121,121,4.6824,1,3.4719,2,0.9185,NA
"Sub079_ToD","OA","Morning",1,"vegeplatter1_tr.png",236,236,-0.136150768,-0.091834853,5.6591,107,-0.143636608,-0.079619072,"Bckg70.jpg",246,30,56,2,1,1,48,246,122,321,75,246,"vegeplatter1_tr.png",1,241,241,7.0646,1,1.7629,1,1.1193,NA
"Sub079_ToD","OA","Morning",1,"wagon1_tr.png",97,97,0.163003373,-0.020014298,4.7013,107,0.15432337,0.056169113,"Bckg47.jpg",95,38,75,2,1,1,51,95,87,36,143,95,"wagon1_tr.png",1,70,70,7.0166,1,3.6793,2,1.1558,NA
"Sub079_ToD","OA","Morning",1,"wheelchair1_tr.png",160,160,0.056169113,-0.15432337,6.2026,107,-0.101108545,-0.129413036,"Bckg80.jpg",171,52,29,1,1,1,13,171,180,294,263,171,"wheelchair1_tr.png",1,218,218,10.929,1,2.096,1,1.2915,NA
"Sub079_ToD","OA","Morning",1,"woodenbox1_tr.png",331,331,-0.079619072,0.143636608,7.7335,107,-0.123944068,-0.107742934,"Bckg9.jpg",346,69,16,1,1,1,23,346,209,115,175,346,"woodenbox1_tr.png",1,229,229,8.8533,1,1.7935,2,1.4459,NA
"Sub080_ToD","OA","Night",1,"abacus1_tr.png",-63,297,-0.148083707,0.075452417,12.1689,19,-0.165287779,-0.017372446,"Bckg135.jpg",299,41,26,1,1,1,20,299,113,108,23,299,"abacus1_tr.png",1,264,264,15.3068,1,5.9239,2,2.1422,NA
"Sub080_ToD","OA","Night",1,"airfreshener1_tr.png",-6,354,-0.017372446,0.165287779,10.0989,19,0.031712117,0.1631447,"Bckg42.jpg",2,91,73,2,1,1,71,2,156,345,88,2,"airfreshener1_tr.png",1,371,11,4.9853,1,1.8385,2,0.7412,NA
"Sub080_ToD","OA","Night",1,"apple1_tr.png",485,125,0.13614162,-0.095327388,8.7714,19,0.119553002,-0.115450992,"Bckg81.jpg",114,62,83,3,1,1,96,114,347,32,264,114,"apple1_tr.png",1,134,134,7.5212,1,2.2217,1,0.8854,NA
"Sub080_ToD","OA","Night",1,"banana1_tr.png",405,45,0.117519895,0.117519895,10.9957,19,NA,NA,"Bckg93.jpg",44,114,72,2,1,1,57,44,233,78,338,44,"banana1_tr.png",1,78,78,4.5767,1,1.5234,2,1.5575,NA
"Sub080_ToD","OA","Night",1,"bandaid1_tr.png",241,241,-0.145360247,-0.080574501,7.7227,19,-0.165970461,0.008698143,"Bckg45.jpg",246,107,67,2,1,1,67,246,143,243,11,246,"bandaid1_tr.png",1,273,273,7.8022,1,1.56,2,1.4108,NA
"Sub080_ToD","OA","Night",1,"basket1_tr.png",120,120,0.143931889,-0.083099115,7.6065,19,0.056843142,-0.15617525,"Bckg24.jpg",110,8,35,1,1,1,35,110,14,332,96,110,"basket1_tr.png",1,520,160,11.4729,1,1.8391,2,2.2239,NA
"Sub080_ToD","OA","Night",1,"bathingsuit1_tr.png",297,297,-0.148083707,0.075452417,6.5022,19,-0.166172917,0.002900559,"Bckg19.jpg",288,65,25,1,1,1,4,288,311,51,176,288,"bathingsuit1_tr.png",1,-89,271,10.0865,1,2.3259,1,2.1052,NA
"Sub080_ToD","OA","Night",1,"bbqmachine1_tr.png",527,167,0.037386467,-0.16193858,12.3521,19,-0.088071644,-0.140944093,"Bckg48.jpg",172,40,84,3,1,1,95,172,331,332,338,172,"bbqmachine1_tr.png",1,212,212,7.4347,1,1.8186,1,0.6746,NA
"Sub080_ToD","OA","Night",1,"bed1_tr.png",254,254,-0.159759992,-0.045810441,9.1784,19,-0.121549691,-0.11334692,"Bckg77.jpg",245,120,103,3,1,1,107,245,138,143,160,245,"bed1_tr.png",1,227,227,13.2203,1,1.9125,1,2.0077,NA
"Sub080_ToD","OA","Night",1,"binder1_tr.png",88,88,0.166096987,0.005800235,10.5986,19,0.127315231,-0.106830163,"Bckg82.jpg",91,21,107,3,1,1,102,91,236,320,312,91,"binder1_tr.png",1,490,130,10.2829,1,1.477,1,0.7399,NA
"Sub080_ToD","OA","Night",1,"bottleofwine1_tr.png",133,133,0.121549691,-0.11334692,6.1862,19,-0.01448513,0.165565796,"Bckg29.jpg",126,71,58,2,1,1,75,126,55,131,270,126,"bottleofwine1_tr.png",1,-5,355,9.3156,1,1.6269,1,1.7098,NA
"Sub080_ToD","OA","Night",1,"bowls1_tr.png",70,70,0.15617525,0.056843142,10.703,19,0.164959414,0.020254469,"Bckg103.jpg",76,79,68,2,1,1,68,76,238,207,139,76,"bowls1_tr.png",1,83,83,10.7121,1,1.5062,2,1.1184,NA
"Sub080_ToD","OA","Night",1,"boxinggloves1_tr.png",287,287,-0.158936158,0.04859166,12.0905,19,-0.125431396,0.109035849,"Bckg131.jpg",276,95,106,3,1,1,115,276,159,125,149,276,"boxinggloves1_tr.png",1,311,311,11.9508,1,3.6211,1,1.8935,NA
"Sub080_ToD","OA","Night",1,"cabinet1_tr.png",339,339,-0.059560119,0.155159414,5.0127,19,NA,NA,"Bckg13.jpg",355,110,45,2,1,1,48,355,291,250,164,355,"cabinet1_tr.png",1,250,250,6.79,1,2.034,2,1.1207,NA
"Sub080_ToD","OA","Night",1,"coffeemug1_tr.png",323,323,-0.100020592,0.132731808,6.2913,19,-0.157143514,0.054108851,"Bckg20.jpg",325,70,62,2,1,1,63,325,253,113,22,325,"coffeemug1_tr.png",1,289,289,15.873,1,2.2864,2,1.4416,NA
"Sub080_ToD","OA","Night",1,"cow1_tr.png",346,346,-0.040206991,0.161261432,13.2889,19,0.020254469,0.164959414,"Bckg113.jpg",352,24,115,3,1,1,110,352,172,11,137,352,"cow1_tr.png",1,7,7,4.3492,1,2.8764,1,3.9707,NA
"Sub080_ToD","OA","Night",1,"crayon1_tr.png",264,264,-0.165287779,-0.017372446,6.0719,19,-0.165287779,0.017372446,"Bckg87.jpg",267,33,65,2,1,1,43,267,220,22,283,267,"crayon1_tr.png",1,276,276,15.7614,1,1.6068,1,1.0411,NA
"Sub080_ToD","OA","Night",1,"cucumber1_tr.png",456,96,0.165287779,-0.017372446,10.4819,19,0.137784577,0.092936871,"Bckg92.jpg",82,87,109,3,1,1,87,82,286,332,303,82,"cucumber1_tr.png",1,416,56,5.937,1,2.0419,1,0.6865,NA
"Sub080_ToD","OA","Night",1,"eggs1_tr.png",86,86,0.165793379,0.011593402,5.5146,19,0.165565796,-0.01448513,"Bckg132.jpg",84,28,7,1,1,1,40,84,124,265,170,84,"eggs1_tr.png",1,455,95,12.319,1,1.9526,1,1.3109,NA
"Sub080_ToD","OA","Night",1,"fireextinguisher1_tr.png",306,306,-0.134457193,0.097688869,8.192,19,-0.159759992,-0.045810441,"Bckg88.jpg",294,85,13,1,1,1,25,294,212,94,215,294,"fireextinguisher1_tr.png",1,254,254,13.1619,1,2.1958,2,1.6785,NA
"Sub080_ToD","OA","Night",1,"granola1_tr.png",192,192,-0.034554555,-0.1625664,8.4959,19,NA,NA,"Bckg49.jpg",191,103,110,3,1,1,117,191,262,206,48,191,"granola1_tr.png",1,206,206,2.7234,1,1.3977,1,0.9052,NA
